"year","month","Residential.Commercial","BOROUGH","Ejectment","Eviction.Legal.Possession","Latitude","Longitude","Census.Tract","dtm"
"2020","01","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.574419,-74.097943,11202,2020-01-10
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.836885,-73.859525,212,2020-01-22
"2022","07","Commercial","BRONX","Not an Ejectment","Possession",40.817875,-73.916962,67,2022-07-21
"2022","07","Residential","BRONX","Not an Ejectment","Possession",40.830559,-73.903241,149,2022-07-06
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.859237,-73.90086,23703,2020-02-18
"2020","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.704356,-73.918009,445,2020-03-02
"2022","08","Residential","BROOKLYN","Not an Ejectment","Possession",40.658414,-73.917089,890,2022-08-31
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.879354,-73.840714,46202,2020-02-13
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.879354,-73.840714,46202,2020-02-13
"2022","06","Residential","QUEENS","Not an Ejectment","Possession",40.741409,-73.884608,481,2022-06-07
"2020","02","Residential","QUEENS","Not an Ejectment","Possession",40.672215,-73.807258,818,2020-02-27
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.814693,-73.864044,20,2020-02-11
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.703951,-73.963136,539,2020-02-04
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.680596,-73.908289,369,2020-01-06
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.89046,-73.860949,408,2020-01-08
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.645547,-74.018583,22,2020-01-06
"2022","08","Residential","QUEENS","Not an Ejectment","Possession",40.695798,-73.737766,596,2022-08-11
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.801762,-73.951163,218,2020-01-06
"2022","07","Residential","BRONX","Not an Ejectment","Possession",40.841944,-73.91326,209,2022-07-06
"2022","05","Residential","BROOKLYN","Not an Ejectment","Possession",40.657676,-73.914477,896,2022-05-23
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.642136,-73.960738,514,2020-02-21
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.690594,-73.795027,260,2020-01-27
"2022","06","Residential","BRONX","Not an Ejectment","Possession",40.830841,-73.928181,189,2022-06-21
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.834802,-73.90266,14701,2020-03-12
"2022","09","Residential","QUEENS","Not an Ejectment","Possession",40.726533,-73.855244,71306,2022-09-09
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.847418,-73.868246,230,2020-03-03
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.851779,-73.911335,243,2020-01-30
"2022","02","Commercial","MANHATTAN","Not an Ejectment","Possession",40.734232,-73.991571,61,2022-02-18
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.866611,-73.903861,263,2020-02-04
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.830297,-73.936456,24302,2020-01-09
"2021","11","Residential","BROOKLYN","Not an Ejectment","Possession",40.662453,-73.949369,329,2021-11-03
"2020","02","Residential","QUEENS","Not an Ejectment","Possession",40.69558,-73.797186,254,2020-02-14
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.786089,-73.951481,15801,2020-02-11
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.577063,-73.991357,326,2022-03-21
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.651368,-73.896628,982,2020-02-25
"2022","09","Residential","MANHATTAN","Not an Ejectment","Possession",40.723386,-73.982755,32,2022-09-16
"2020","02","Commercial","BRONX","Not an Ejectment","Possession",40.81674,-73.946383,22102,2020-02-13
"2020","02","Commercial","BRONX","Not an Ejectment","Possession",40.81674,-73.946383,22102,2020-02-13
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.660799,-73.951226,800,2020-01-29
"2020","02","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.622546,-74.132038,151,2020-02-27
"2020","01","Commercial","BROOKLYN","Not an Ejectment","Possession",40.672203,-73.950291,31702,2020-01-22
"2022","03","Residential","QUEENS","Not an Ejectment","Possession",40.708612,-73.827665,138,2022-03-17
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.653025,-73.916422,888,2020-01-31
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.798844,-73.944313,184,2020-01-30
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.852015,-73.935864,271,2020-02-19
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.672416,-73.915449,363,2022-03-15
"2020","03","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.557424,-74.17929,17008,2020-03-03
"2022","09","Commercial","BRONX","Not an Ejectment","Possession",40.887493,-73.907208,295,2022-09-29
"2022","09","Residential","QUEENS","Not an Ejectment","Possession",40.747892,-73.942595,19,2022-09-29
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.865875,-73.864439,340,2020-02-14
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.648529,-73.916546,930,2020-01-02
"2022","05","Residential","BROOKLYN","Not an Ejectment","Possession",40.639958,-73.945491,830,2022-05-13
"2022","05","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.630236,-74.127402,141,2022-05-20
"2020","03","Residential","QUEENS","Not an Ejectment","Possession",40.755338,-73.866158,379,2020-03-12
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.649865,-73.960979,51002,2020-02-24
"2022","06","Residential","BROOKLYN","Not an Ejectment","Possession",40.633318,-74.005974,118,2022-06-09
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.81705,-73.921422,65,2020-02-27
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.654999,-73.957231,79601,2020-01-03
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.868794,-73.923103,295,2020-01-28
"2022","04","Residential","BROOKLYN","Not an Ejectment","Possession",40.597454,-73.991016,302,2022-04-06
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.836514,-73.909227,17702,2020-01-09
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.836514,-73.909227,17702,2020-01-09
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.737394,-73.924608,187,2020-01-22
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.886958,-73.862978,394,2020-03-10
"2022","09","Residential","QUEENS","Not an Ejectment","Possession",40.758709,-73.884037,337,2022-09-15
"2022","08","Residential","BROOKLYN","Not an Ejectment","Possession",40.634803,-73.951065,770,2022-08-09
"2022","09","Residential","BROOKLYN","Not an Ejectment","Possession",40.671316,-73.973208,165,2022-09-19
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.715916,-73.98657,1402,2020-01-07
"2022","07","Residential","BROOKLYN","Not an Ejectment","Possession",40.611744,-73.950664,546,2022-07-13
"2022","06","Residential","BROOKLYN","Not an Ejectment","Possession",40.673986,-73.953884,221,2022-06-09
"2020","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.657999,-73.912606,896,2020-03-13
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.675149,-73.735738,618,2020-01-15
"2020","03","Residential","MANHATTAN","Not an Ejectment","Possession",40.769225,-73.958064,126,2020-03-12
"2022","07","Residential","BROOKLYN","Not an Ejectment","Possession",40.680562,-73.914959,371,2022-07-29
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.625051,-73.914025,69601,2020-02-19
"2022","08","Residential","MANHATTAN","Not an Ejectment","Possession",40.806169,-73.950361,220,2022-08-11
"2022","02","Commercial","STATEN ISLAND","Not an Ejectment","Possession",40.588117,-74.166127,27706,2022-02-24
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.656425,-73.886208,1106,2020-02-21
"2022","09","Residential","BROOKLYN","Not an Ejectment","Possession",40.598264,-73.989233,300,2022-09-23
"2022","09","Residential","BROOKLYN","Not an Ejectment","Possession",40.663421,-73.958639,327,2022-09-08
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.704585,-73.941489,491,2020-02-10
"2021","07","Commercial","BROOKLYN","Not an Ejectment","Possession",40.668302,-73.936722,353,2021-07-30
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.847902,-73.924288,20501,2020-03-09
"2020","01","Residential","QUEENS","Not an Ejectment","Eviction",40.758403,-73.833514,871,2020-01-09
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.788208,-73.851448,929,2020-01-08
"2020","02","Commercial","BROOKLYN","Not an Ejectment","Possession",40.663587,-73.933937,355,2020-02-11
"2020","01","Residential","MANHATTAN","Not an Ejectment","Possession",40.742321,-73.991429,58,2020-01-02
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.667404,-73.870801,1210,2020-02-18
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.663282,-73.886607,1122,2020-01-16
"2022","09","Residential","QUEENS","Not an Ejectment","Possession",40.765674,-73.888144,30904,2022-09-27
"2022","06","Residential","BROOKLYN","Not an Ejectment","Possession",40.632189,-73.955603,772,2022-06-06
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.740571,-73.854099,439,2020-01-21
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.603191,-73.748937,103202,2020-01-08
"2020","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.641808,-73.978063,486,2020-03-11
"2021","07","Residential","BROOKLYN","Not an Ejectment","Possession",40.621823,-74.023645,142,2021-07-27
"2022","08","Residential","BROOKLYN","Not an Ejectment","Possession",40.704981,-73.920288,445,2022-08-17
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.854381,-73.930274,279,2020-02-10
"2020","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.694986,-73.917833,417,2020-03-05
"2020","02","Commercial","MANHATTAN","Not an Ejectment","Possession",40.75684,-73.993799,115,2020-02-20
"2022","09","Residential","BROOKLYN","Not an Ejectment","Possession",40.614055,-73.977564,436,2022-09-20
"2022","06","Residential","BRONX","Not an Ejectment","Possession",40.830766,-73.875853,62,2022-06-21
"2022","06","Commercial","MANHATTAN","Not an Ejectment","Possession",40.757193,-73.979855,96,2022-06-17
"2022","04","Commercial","MANHATTAN","Not an Ejectment","Possession",40.765409,-73.993531,129,2022-04-13
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.822091,-73.890318,119,2020-01-07
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.694304,-73.938833,281,2022-03-29
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.692987,-73.910422,437,2022-03-22
"2022","07","Residential","MANHATTAN","Not an Ejectment","Possession",40.727943,-73.98432,32,2022-07-11
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.646912,-73.963424,512,2022-03-17
"2022","04","Residential","BROOKLYN","Not an Ejectment","Possession",40.699365,-73.915902,433,2022-04-06
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.760246,-73.821435,855,2020-01-31
"2022","08","Residential","MANHATTAN","Not an Ejectment","Possession",40.757314,-73.968445,98,2022-08-30
"2022","04","Residential","MANHATTAN","Not an Ejectment","Possession",40.863263,-73.923027,291,2022-04-12
"2022","06","Commercial","BRONX","Not an Ejectment","Possession",40.842268,-73.88576,36502,2022-06-07
"2020","02","Residential","BROOKLYN","Not an Ejectment","Possession",40.663206,-73.949469,329,2020-02-03
"2022","09","Residential","MANHATTAN","Not an Ejectment","Possession",40.836617,-73.945174,247,2022-09-22
"2022","04","Residential","BROOKLYN","Not an Ejectment","Possession",40.631179,-74.026534,66,2022-04-06
"2022","04","Residential","QUEENS","Not an Ejectment","Possession",40.73973,-73.860033,44301,2022-04-20
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.823167,-73.9387,234,2020-02-18
"2022","04","Residential","MANHATTAN","Not an Ejectment","Possession",40.783728,-73.949879,15601,2022-04-28
"2020","01","Commercial","MANHATTAN","Not an Ejectment","Possession",40.757132,-73.979714,96,2020-01-07
"2022","06","Residential","BROOKLYN","Not an Ejectment","Possession",40.650624,-73.929261,862,2022-06-07
"2022","05","Commercial","BROOKLYN","Not an Ejectment","Possession",40.656288,-73.923871,864,2022-05-18
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.636804,-73.88778,1020,2020-01-17
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.639262,-73.895757,1012,2022-03-29
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.711071,-73.990827,6,2020-02-25
"2022","09","Residential","BRONX","Not an Ejectment","Possession",40.824116,-73.898878,131,2022-09-06
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.595996,-73.742187,101002,2020-01-06
"2022","06","Commercial","BRONX","Not an Ejectment","Possession",40.800847,-73.913372,19,2022-06-13
"2022","02","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.61595,-74.153546,30301,2022-02-07
"2020","03","Residential","MANHATTAN","Not an Ejectment","Possession",40.724361,-73.987658,3602,2020-03-02
"2020","02","Residential","BRONX","Not an Ejectment","Possession",40.859342,-73.905501,253,2020-02-11
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.605609,-74.003162,278,2020-01-06
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.648182,-73.947361,824,2020-01-02
"2022","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.671598,-73.941979,339,2022-03-01
"2020","02","Residential","MANHATTAN","Not an Ejectment","Possession",40.745999,-74.000177,93,2020-02-06
"2020","03","Residential","QUEENS","Not an Ejectment","Possession",40.760575,-73.773312,1467,2020-03-04
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.835981,-73.911501,17702,2020-03-09
"2020","03","Residential","BRONX","Not an Ejectment","Possession",40.883987,-73.896364,279,2020-03-12
"2022","05","Residential","MANHATTAN","Not an Ejectment","Possession",40.867682,-73.918639,303,2022-05-20
"2022","07","Residential","QUEENS","Not an Ejectment","Possession",40.704806,-73.820634,216,2022-07-01
"2022","07","Residential","BROOKLYN","Not an Ejectment","Possession",40.601759,-73.950646,578,2022-07-25
"2022","04","Residential","QUEENS","Not an Ejectment","Possession",40.776023,-73.846284,919,2022-04-11
"2022","04","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.628221,-74.148109,239,2022-04-25
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.722802,-73.744547,558,2020-01-21
"2022","07","Residential","BROOKLYN","Not an Ejectment","Possession",40.612797,-73.990156,266,2022-07-06
"2020","02","Residential","STATEN ISLAND","Not an Ejectment","Possession",40.639034,-74.116274,97,2020-02-19
"2021","08","Residential","QUEENS","Not an Ejectment","Possession",40.710574,-73.790497,462,2021-08-05
"2022","02","Residential","BRONX","Not an Ejectment","Possession",40.84499,-73.881357,363,2022-02-04
"2021","11","Residential","BROOKLYN","Not an Ejectment","Possession",40.643965,-74.005387,96,2021-11-09
"2022","07","Residential","QUEENS","Not an Ejectment","Possession",40.74592,-73.897152,263,2022-07-18
"2020","01","Residential","QUEENS","Not an Ejectment","Possession",40.687539,-73.86284,6,2020-01-31
"2022","04","Residential","BROOKLYN","Not an Ejectment","Possession",40.684137,-73.916451,373,2022-04-26
"2020","03","Residential","BROOKLYN","Not an Ejectment","Possession",40.687373,-73.927603,385,2020-03-13
"2022","08","Commercial","BRONX","Not an Ejectment","Possession",40.824046,-73.862616,42,2022-08-09
"2020","01","Residential","BRONX","Not an Ejectment","Possession",40.869782,-73.886635,40702,2020-01-30
"2020","01","Residential","BROOKLYN","Not an Ejectment","Possession",40.617758,-74.032966,54,2020-01-15
